"V1","V2","V3","V4"
8.62750447838398,7.07424105615288,8.58236007713653,7.90476241178544
6.68108078108156,6.72447847449693,6.03275494046419,7.85555743516975
1.50831463241594,7.03679979184844,6.75365745779585,3.67830438317271
4.66110641434278,4.847858390434,4.36189624530272,8.76567530847667
7.97418141707188,3.74693870208323,6.3875331086438,6.88830993346281
7.96043938925796,8.49595740270158,8.28159149751823,5.79935085424605
3.67193369620793,7.01998257112611,6.368070598026,6.45111470619254
5.22145138493292,5.8736000378456,3.86086133385421,3.35061353033895
3.76512198474712,7.54151604418484,4.08047865929789,5.76948380635209
6.37518971535371,4.43935920866272,3.78094154881957,1.73463282037363
6.99283729841784,4.91997140958118,4.70899042348682,5.63010557756814
8.0345670340012,6.27161887928376,8.00494906198453,6.21245559883254
5.06136162242341,7.01898239669488,5.79327513553868,5.58157000009418
8.16817866488897,5.86514021201272,5.33611374717769,6.39971128544401
10.0795299400814,10.5419040237748,9.67026513878568,10.6080458231602
3.43465532522046,4.27592114902884,3.7459723763021,6.82625146801104
9.29510966006459,7.35988745320634,7.92729123806026,5.62416555496608
4.68638957281423,6.09664327518345,5.74315416439438,4.58725429963367
4.7523864734939,6.17004516733038,4.88521392095638,6.44684812907297
6.69059632989404,6.86627095408499,5.78113126469201,5.23257104037492
10.1079056150314,8.97693571987369,9.39586214184023,10.0263655529128
2.80620794539762,4.72984309933621,2.63179317976163,6.6295723217315
7.18232902838066,4.47303953955742,4.73315555037658,5.24097374371995
5.67552504472806,5.03073071599739,7.44068359736451,6.3482815613554
6.19646683332675,6.21945645546538,5.69442294372689,3.86759004193041
6.18584064287565,3.42203340033549,6.28075631458983,6.45489126484646
7.1163107833809,7.47604513259297,7.14474415283899,6.54981476573697
7.62636631694531,6.66164723546322,6.55307637620091,7.15533366741221
5.56646794182775,7.78832445289122,4.8171711152023,4.57700654944047
8.12640877374089,6.70771819181388,4.72695650329516,3.76549813484348
7.55318477093784,-0.118106702408447,4.59737472121511,6.17419263759989
5.2692128597714,7.11782321259561,5.72057738022604,5.46998081384151
7.66936359376098,7.91659220221777,5.94706622409514,7.32717211321446
7.2212901372562,7.56336170890153,9.294490848756,7.64985501669683
8.29765593464034,6.07793651001439,6.03232422235109,6.69485031345105
4.73177137665894,5.33116605568669,3.56826648461978,5.93189134368914
10.5661033715916,10.7873036083825,11.2438720300109,8.53454062115955
6.8259605259138,9.04508339421325,6.86847436154987,5.98482734922054
7.47324999002918,6.64068364151128,7.10528817864459,5.29059762478135
4.57045764093232,8.96673910686941,4.94060155624402,3.85972541369436
5.81922806003201,7.19417993150696,6.80586686036018,5.53819992213435
7.47481071692146,6.36947629002498,8.13318961288653,7.22412326466563
1.43604572492893,5.60564970657678,3.64053435564865,3.55908499693173
8.11129059313286,5.39638137148034,6.44382571428411,3.66918155974616
6.42354154528496,6.49166111827263,6.46990333498655,5.70422783642472
5.5705013157894,6.33789837188256,4.75499432446071,6.04337834786267
7.63012798333848,8.3726411052363,6.69221931761763,7.01325464976076
5.079424373418,6.69531530209213,7.13510882692307,6.79305179321192
5.63720735987632,5.55613141282264,3.51964674584627,4.54432585057822
6.02320404627803,2.18755235690461,2.19340905744056,4.14143696573236
5.68715109110565,6.34858475084146,5.79189752456232,4.27146575153602
5.56094853762148,5.20651971517219,4.82620900800498,6.91181709080817
8.55489309680007,6.87082078566154,7.90288733821202,6.87131041570505
8.46607219420829,9.52416846559724,7.91257691121736,9.96076928089274
6.86554626807172,6.84954710748371,5.4267116510334,5.59051356473158
3.99959088400623,3.77779743502631,3.841371858977,2.0074729600466
7.12349804601408,7.23050477092166,6.5240144314869,8.01383571128629
3.51735537993234,5.94021966491535,3.02616441337813,6.20234679241879
3.56898066473557,6.06667164323572,4.18324117724637,5.63506754824136
6.07207376585189,7.01441259429584,8.04478597586598,8.87468645833332
5.61146642979487,7.37328248095998,4.33765376217856,6.27535735889631
4.81325665428862,5.92195638546435,2.95755208085125,9.09257220550531
4.5324299933088,3.79233646473299,5.78270909652959,4.20784760317507
9.12144591989387,7.71839102588138,5.54787795793894,8.77804071894996
6.66704836938751,5.21271196359556,6.054615932545,1.81675280126474
7.42420325748841,5.77394269422951,3.62846978373159,7.51529828513103
9.97570946419762,9.09130373846293,11.1666016214858,10.2292485900142
3.74056143845566,4.87578166158788,6.22124610197737,5.54146659062772
2.96884548430628,5.54355949736343,5.95148362031213,6.98519163714164
6.34601464640523,5.08612722769143,2.4364095729235,5.32072516159445
6.32703840045614,5.6690042642254,6.54274470835463,4.33068935184176
5.31474599975212,5.45028569174794,4.21351526203265,4.99174229169818
6.4282612618244,6.09029208401396,5.80132906594275,11.2502893577026
8.17603481672787,5.74598017255904,6.92393188139599,7.49509893053537
4.35382718736305,6.51868777466333,4.18034131336521,4.33215019412968
8.24339427881557,5.70477923584456,8.3686860341938,5.14160453589797
7.0354319232483,7.63038627537229,7.13993279192992,5.62600103628541
6.84342585535112,6.88369141635416,6.16690004062783,7.0821020515503
8.63014403018016,7.22834214912936,7.32395173321455,9.29394133152392
7.19908342602025,6.57624981032789,6.74863538700685,6.58296459393652
6.10634129199102,5.86510699404194,8.14301094578692,6.44167334214757
4.35454485659743,6.45564757447897,2.93764050564035,4.44269874601212
4.39402872603303,6.80839930273605,6.32854000483634,4.30091287469621
3.42665778708666,6.58721701197309,5.80959282901544,7.2469694483379
7.40986311289287,4.92993618880002,5.05178643969522,5.02625148414335
5.0018064506379,4.94791438038279,2.6096163551846,3.96898893616934
8.94278523060827,9.39866497287557,10.0145850625365,10.8080924634997
4.41999559757911,4.67092765957478,5.81610156180651,5.17763376392914
5.2705040575046,3.83936753634578,6.4939524683826,4.68876356811358
3.815154956214,7.97231549398719,7.95500394975566,7.02210933951475
8.13790104512314,10.1011570210409,9.19474370947896,8.38204986802114
5.18118773196312,4.05504473270368,6.61094623293101,6.33284176787367
9.00807890673262,8.33036593152063,8.96497148947181,12.3227772993375
6.71172738337712,7.62115259151535,5.3836142087907,6.56253588502303
4.76680675173669,6.98472806132166,7.80688290893968,7.75636175771616
5.97774960051431,4.89084516487645,5.90508072774448,5.49181432927778
6.3127203975019,6.9779817256184,6.07487300830537,6.48892306897902
8.28278960540502,8.1994520497234,5.80534337794503,5.07629312645072
5.12416362985526,5.71357356436683,2.16523198837302,3.85071262963428
5.83368070528774,5.34630313217836,7.05231184350367,4.58688120529605
6.79062443511142,7.53893635321757,6.35247700920422,6.49842246995433
9.2409305755662,8.70098597846317,8.86215733341026,9.21635218333754
7.39029642000794,7.20721908450287,7.60809881684708,7.50370748952285
6.00628437590432,5.00467096028376,5.25193816806995,5.51881574395244
7.40068708826132,6.97559596990034,7.09372927545274,7.91000088729017
1.9760556679072,6.31256052413009,6.49891448363797,6.11688466844382
7.22864097320859,4.94731751495942,4.58818742628199,3.98641849462751
6.35122506110332,7.64641898101246,6.21726737368821,8.53264060704584
7.49987635268983,8.06345580662731,6.80793871446505,7.93246511099736
8.94788314407712,7.02127266251353,5.38579491670358,7.111914135364
5.70187669491981,6.03922697489877,8.33600982024178,6.17148783174553
6.91877418733717,4.58134724303161,3.58351076883341,9.1784830181202
5.14676808689316,6.93619507370089,6.70592610046018,7.11239384714529
7.22972397888675,9.16729574598178,9.67945533209087,7.60984998463654
9.52546743038689,8.67361468560549,10.1041122808849,8.70782137770592
5.43532385243638,4.33618322167027,7.10049625914432,6.44256536840887
5.23142697321297,5.53812983315671,7.08193309932998,4.53745590533538
7.2824576799873,6.53193360489591,8.45620153912687,7.23980268458959
6.38220296960515,6.79224891952107,7.50521459575248,8.59600031220833
8.10498792273117,7.70096588184719,6.71433099954932,2.4297369280911
7.29843084744162,4.21037639321179,6.31017319869481,5.73491951228041
3.1795308126266,4.42959798903737,2.97788081331938,5.50165457088388
5.64790939528174,4.41592448628389,8.02426078365708,5.78674416757771
6.3301711142127,5.15134812055211,5.15014036876269,4.97076020128107
7.12533403525286,8.20092337049989,7.00035232342226,7.64276207455494
8.41181769471951,7.22474366291747,7.16859478594736,4.45793020858332
7.82771180554627,9.49405775772907,10.2781302126812,9.56004058825633
7.76309237148776,7.52913480642211,7.44835255618717,7.62365412107996
9.00334478192241,7.95955786820234,8.38394580388981,7.05179817042098
5.97798591308512,8.47764808508602,8.20655390841204,8.01594180160678
7.9873196094402,6.89309235390371,7.6894407003999,6.86757346289708
5.96450965520506,5.35204392941528,8.36362077696488,6.14413676597827
6.03285442975076,7.52998965930466,6.98114201144071,7.46617575278089
9.05634410725022,9.66024245824468,8.46601442812224,7.63107088660148
8.13311142864194,7.04339585374976,6.23168994339722,5.11584578052243
6.91210710780082,6.98044313719937,8.2059073108367,8.59453242293665
4.5661755631066,6.1306243619347,5.49848146259772,5.26557923818021
6.38228184609105,4.42801128272695,5.22196850743226,5.25152006728962
3.66056268759994,3.95623140775653,3.37053855390784,6.31303156052308
5.31126298021858,6.05630010863175,6.46676518029513,4.71860952134791
7.19832340938142,4.59451830132892,8.07086726475152,5.58235556966729
6.88311433257516,4.48213571253089,4.63448576448665,5.81583650978001
6.34278125639917,9.48033818663926,5.15555594711732,5.85145624448013
4.11846975248658,4.7202556175691,5.24340808714171,7.39755394862361
5.5082574867529,6.81444841992049,2.25769853725272,5.29075458452767
6.33605277272637,4.74932568523876,4.76635121795332,5.35048878032099
8.39268089788046,7.38375353990532,9.54864458934517,8.51655193521821
7.17639375703892,7.90000023024037,8.51491991644366,6.45691976840977
7.71832276364196,7.86126141834411,7.30838990270568,7.25384911274953
6.29541338729983,5.14219329681162,7.25820863050012,6.11422911508179
8.30484932019659,6.91177201767203,6.28256475506863,4.9371152816151
10.519687048737,9.8675746204108,9.08811188281775,9.7830955568428
5.8283993853092,7.05790495199016,8.96691195503743,7.57977219902497
5.1646285652023,9.09751446058725,6.1798525888354,5.99948997802879
9.66823142939158,5.93423820911611,5.66726125839467,7.15202082388145
9.15922329793135,7.64034561323615,7.2255019475385,8.55115137753676
6.42266773927818,6.62439676915022,5.37362590310576,6.41670196097651
8.04765884146832,7.33053915339006,7.48396674540722,8.26954093614982
6.04734107204528,4.66871395212163,5.17507392036971,5.7652562377993
2.81795416009175,3.95476612190995,6.04262849902433,5.39124047217715
7.16308842135358,5.44981816499432,6.79740469890377,7.24381706781227
7.17987773630042,5.9320210741081,4.37024829696646,1.8056055346945
4.15058219192337,5.94657776780027,6.9957357336562,4.06162583490103
6.00630658397974,4.74111667936314,4.67803582768572,4.25353667063959
5.0000509384247,5.08929616261831,3.34229608783261,5.67462170186916
7.37500225577902,6.57613604732633,6.69730333655511,6.81484150676098
7.34843835310919,5.80003792308336,5.68108371106216,6.78140833032108
3.15891640343208,4.46588788486411,5.20518509422419,5.23527799897816
5.10498106104514,2.89295919896215,4.45862094199318,6.52197796046792
6.57115556683241,5.72359350072305,9.08311473640208,5.12569167509699
9.6126721891115,7.29544041491802,7.72789349086877,7.40046429661578
5.76419785125805,2.91506248269602,4.95743144342077,3.8710037494342
5.05629689226381,2.58801735787142,7.16886002860349,1.78281489347405
8.40402190308094,9.61682048555969,9.55376399746442,8.55240507810375
9.18441943858618,8.1581930721733,8.08991757943268,8.58990200693984
7.78948371528477,8.42436009290455,9.0747350726824,6.17053255642634
5.84326396972687,9.62827944147353,10.6765279958414,8.39493330351792
6.25276154588901,6.78113934413925,6.37735861491443,6.44594361498768
7.37196512127031,7.35271613658016,4.77131987880762,8.78439244792237
4.14640165627027,5.12308555525385,7.35025793346081,5.98702580097829
8.78679933449337,7.13136413619305,9.54510316154398,9.60889146114697
6.90739428051195,5.01598810406798,6.30981602781074,5.95175161598025
8.14623289380177,8.26355917725142,7.73266480621187,7.79523235033285
8.16599397156382,8.51280631518387,5.74557831599511,6.90453511715912
7.02130025802426,7.24275936463273,9.10650035437237,8.62370822380355
7.59882331621881,5.25805402277869,5.9561801258143,3.5932209707628
5.76131927637492,4.22905580812808,8.90003989137516,6.48639874582056
2.35041830522293,4.79749577140456,4.73228281592079,5.06217005256653
6.62829826608722,5.3974592482363,7.44481546531409,6.6840592854801
8.21283323326007,8.4351776867619,6.48183200875323,5.50602722069233
7.06595908178702,6.87894504456753,8.47252103451239,8.69233457352568
6.83777058302435,8.96583931998303,9.3858638292331,7.7386624473593
8.08161648467185,4.97700823433518,6.74931170696899,5.0808722219454
7.23972820311167,6.6345225364203,6.70414184928874,5.55379388561817
6.85968839072368,5.59674406731695,6.356659546234,7.24957053726465
4.14802435022842,6.58740291711052,8.06996774982064,6.13796919827157
7.0607313237941,6.77147204762037,7.20693535962945,6.26923727661871
7.10463146940156,8.43278465104343,5.99203378589363,7.84863070810816
4.28737096047402,6.84888531988816,5.61546945682999,5.37287679691756
8.31716108841782,8.34459825786099,6.95904815176711,7.65893839556327
6.82308071293919,7.65949878294506,6.39592404170661,5.69566188475189
8.74599693901457,5.31775019698716,7.35492283910175,4.49217808196737
6.79449564596312,4.98502571477721,6.13766105632996,6.40889675617496
5.58330812323924,6.6978638972139,6.08241164019809,5.86768685648067
7.28060333460427,7.30072279716028,7.49643696032731,5.99720570864227
7.58507495394155,8.3759924558411,7.78186015203177,7.91138022629076
7.2383393086893,6.38436903831622,8.11021758532668,6.63667997730805
5.12742322212075,7.38985837024991,8.74879710026807,6.80065171485429
1.65093383105716,4.65134181493169,6.22046972177184,6.17794511132259
7.05724261855759,7.21908249066296,7.83039070495882,7.30110776156154
7.63186350931003,7.19424458294453,8.6249412785244,7.03937957541268
7.77106033307727,6.68911780943138,4.83228661205549,5.30711348541599
4.11525954196048,5.82393290462198,6.94553295404267,5.52800435046101
7.68819446764211,8.01374798876066,5.27794990878862,8.42882795051592
9.26263053289485,8.63385051539111,8.24564386994167,8.00530334847251
8.45117047552071,8.79960387873573,7.56250688955709,6.72909578997539
7.96313621847411,6.54048487294247,7.3726593707099,8.24589516389631
7.25007831381274,6.24661220168781,6.24766479941764,5.59755592047105
6.26250229259034,8.26945944581688,8.15605182614683,6.25107406163563
10.0420932896897,8.13966462549318,7.12460512462027,9.95402924709444
6.34103060409486,3.46958225841949,2.4166192558848,2.6639596765042
7.915245364732,9.74462823263742,7.11030110447276,8.86624509127085
4.3730359820178,4.13745740801027,3.93028199022505,5.63288283508721
5.52190845081583,2.07616129687247,5.38759433629398,6.09624824327414
6.22877368547361,6.88664592898991,6.56575463709229,7.31771671359395
5.94646128199795,1.92833032686968,3.55877633672221,7.37110764528549
4.39027553887369,5.60279970312196,6.60680290842254,6.48955166620886
6.68108896096334,9.24967033811326,9.31473628120226,9.096279026816
7.92499058590718,5.88006085541072,5.09505914622331,5.18915438461886
5.8391629351235,5.83539517583539,5.52190184713059,3.89329851495136
12.2725503054113,10.5733625926851,9.93586394231406,9.25356691039345
7.1488662676171,6.20350866326623,6.35609160173267,6.16502091118359
5.92926325695009,6.28981484465838,4.32203436089706,7.06735263851515
5.81245917141726,5.48423518809314,4.79231351425758,5.18699867061048
5.79553461455379,4.81502154014715,8.14688255187214,6.75452715019151
8.77504102895392,7.67546564297589,5.59674573603824,7.40341106331342
5.00169674657753,5.81438959427497,6.96808812343932,5.78751859635745
7.5886231375985,6.16101851062841,6.05174148098256,7.34523814268033
6.9116456861126,0.750515330192285,2.39987653583935,2.45615743998231
8.05182429237483,4.38223908459294,4.72755607238711,5.54830425911807
8.18475987131908,8.16446001982912,7.80357473834212,8.20469721497372
9.22511139137198,7.30147276638277,9.78387274379199,10.7961001688582
4.68639030204976,5.79792226013597,3.69803007819203,4.50400756347015
8.49730049044918,5.60204044706453,7.53186644785341,0.883976024583157
6.79470563884384,6.71596409462629,6.18222483011056,7.11127166894203
6.44484466053896,4.61815248525513,6.18542432430347,6.35343116572802
6.78165158868502,6.77290017071192,8.47217217930238,7.77428737049181
11.2828104414894,8.8223093933426,10.8969392374608,12.4805714088547
9.63226063695492,7.97557607768881,6.01845488008265,6.98952408869214
6.42823017047358,5.52809150413159,5.85728287105629,4.29536537514963
6.13311014653575,6.33256827252965,5.35465614875616,6.10493206730301
7.15468920424598,6.41947077308527,7.78374461330429,4.44946240267055
8.43733580832135,10.0797878469141,9.86775824146498,9.2759267851301
1.63035206276075,2.50791460741445,3.70197822838119,3.87418845265713
6.82857646405518,5.89005525527719,6.84816258198041,7.70392697676561
8.9330385353535,8.84659070574121,7.27260136266495,5.05366809892707
6.29307709442023,6.45428654849588,7.37013809309834,5.64208786031583
8.38619079660474,7.55772732795465,7.79922982379045,8.12039769340653
7.92550778512115,4.09138291983354,4.95546774395879,6.55528494191778
4.76723332568715,4.54479685564484,4.97337768653757,4.89292723996803
4.35295724491733,5.82857770964319,2.93632611279627,2.75848590404265
5.74492217517308,7.86165499865295,8.03288217965004,9.41166803376985
5.70691979247003,7.02450465296899,7.59549016421482,7.35433461627225
11.589228785402,11.1845955086281,9.46159871412265,8.64923731695057
6.39268224014611,7.73477409291454,6.84932130861817,4.24036055487541
7.45583195356412,6.44653744545501,5.83987398117687,3.98122112509599
6.86849172311946,6.18078544844166,3.11528203279735,5.97522880427254
6.13694860294747,5.51146668884814,6.03418816460046,6.37783706785111
6.24531517471955,9.81145770417973,9.08030694210312,10.2792960399754
9.21443402220856,9.39493284699107,9.97721066990878,8.45835203815728
3.23408607168772,3.75240265957551,3.74652788830218,6.52452455259468
6.86011926428837,6.10824045277691,6.94992440188039,6.4819002156762
3.63853658664159,6.19281517462986,5.96957286521731,6.09837769739745
5.61598348272349,5.63592362393445,7.09129724093958,5.98978807655143
6.75225382626443,7.23394992163613,6.77265926350297,5.72520321562742
4.16914795559513,5.73729320147024,7.23908521082569,6.69740980784469
4.52407075422867,9.15617071021037,5.35829163808616,6.63503347000374
5.27326063245148,4.53151022444576,5.87613552621636,6.5340824784364
8.63439861889745,8.10823590878416,7.68103931326134,8.80916778061855
9.30271201656808,7.94505251890052,11.2583198902283,11.1757448188157
5.800279654829,6.27059427176112,7.05905325831619,5.78661236330274
5.32250838086516,6.71953934208211,7.68621958070002,7.35017369418842
9.35904334632105,7.37472801046258,4.78834948622227,5.42164343855836
8.10162463867004,9.42898880200636,7.09390786910035,7.41578389138799
5.10998536496179,6.81361633235961,4.01945327164334,2.81621784047549
6.01680921539683,6.45331559035909,5.76260384472474,6.49376995566676
8.42371733287613,6.00745454372617,7.43867205531788,9.34520238003062
5.27855964926832,4.0247559371331,3.0420688772223,6.19881943177525
6.30758115068858,9.07015195675923,9.28866089162217,7.99690120857826
6.1295708906847,5.15277847465566,5.69908832576223,6.32911472121735
5.09113972877651,7.49349760595031,6.6834549651139,8.24881336719137
3.07731478833002,4.11522319889374,-0.328120477049244,5.47038808223552
5.5802890936581,6.37429008292241,6.65525807033525,6.52447911781565
6.65357865251007,5.26836702318927,2.20536407045037,4.74928069564758
7.15638073736996,5.83553855723898,6.64637421026035,7.4127302993248
2.36464778923054,7.13255609737119,5.88863533400673,5.21917900556121
5.77006258581185,7.35139232523577,7.16450928125737,6.48911680687798
8.18488125502137,6.84055161920246,6.75417521892079,7.03263832360808
8.72082628031341,8.25874950092721,8.33410542435031,7.64089854453189
1.94747006497956,3.45397332539406,5.64104689939189,6.09626567695204
7.44497442060649,8.99238585597079,8.0017439450947,7.79218373868672
4.08902791726193,3.45752431014048,4.35290159552632,4.59322880235349
7.3299548114993,9.88528238648276,8.42431962862614,9.7530747811946
4.32076162744778,4.16227135978693,4.70509303354259,5.80437160565071
5.46914410319239,4.26564645190824,1.81598482767333,5.48590734483252
5.78686911214658,3.81421554171832,4.90578334414863,6.55522108158434
7.5984022319919,6.85845346776103,5.77623333237142,6.97740131195733
8.85831706513581,5.58734247532166,6.87285825206582,5.80981187075138
5.04629290612122,6.9365429483596,6.97105445529443,7.56356878833838
4.6821792527674,5.14931737833053,6.90779999757352,6.07625648262712
7.63535168455048,7.68328821080912,5.9443334531235,4.02037175540979
4.50998949378282,2.49976135775484,3.20930021850969,5.13653707110543
6.26204848961207,8.32873599096165,8.02488169670653,8.64008484755899
6.45298955885018,5.10905218787196,7.01445711972924,7.059013479973
6.03061968681463,7.10444796594162,5.61607438472715,5.85207324051664
6.43131166481216,9.50834342979822,2.01402665962117,5.80937158075992
7.70281736343886,8.22294075302266,7.02382772588391,6.55824320698494
6.17726811476185,6.59924736690635,7.78656381083311,7.16001062489045
9.16431701876285,6.37183340051194,7.3886313337326,7.10723323306414
4.77584769161718,5.89492119127532,7.27908556383787,8.29326376044876
8.2747155487527,9.12708837335874,11.466525678548,8.91245374759754
8.25739131523627,8.43408553033487,7.25234430240345,7.43099081535663
7.05189226544435,3.41150414264115,6.90673981476592,6.59394824090226
6.55829107300268,4.54049299962886,6.22990134349875,4.77975352609607
6.25159575366488,6.9846706280429,4.12512824038493,3.13987863513541
7.08067958954499,5.55721241225097,6.69789173936046,6.6421124546623
5.65026391625748,7.53543275337799,6.1866689475227,7.14102088571597
2.54871564395984,5.93405115923862,5.61151490822061,6.68513824144376
7.0466560057352,7.60325214023643,7.09083996094795,7.94407964938401
5.4874879680355,6.25436852098272,5.99488708574894,5.77987695713309
10.1082111381083,8.26542645101983,8.69086576185931,9.15782854051367
8.99951865899372,8.06678146306872,8.33465639105718,7.10963798901843
5.67780871720457,4.75183629347371,6.26336256845889,7.0353299661973
7.50790630236612,5.04927353190309,4.83035598240759,5.65860585301936
5.54497361222876,8.03624614324394,4.36044535797592,5.17343253151788
7.18094967326645,8.46744776258025,7.47028747990138,6.18905803011412
7.02772984751015,6.03922890997302,4.78181982194051,3.73482300249445
1.77455234091415,4.51301349462465,4.30953195532152,1.80464938051314
6.47775731662814,4.03787158570337,4.62392237625068,5.14627166332462
6.10898865636848,7.56111201049215,5.52580505314901,6.46855152074797
2.60559320419869,6.12474530932496,5.39875332972155,6.36071142099172
6.90339036037944,8.12631615716279,7.45960060261758,9.58027516790558
5.27784454996194,6.07449686998101,7.0716137722938,2.78153219975111
6.93472403003879,6.19240031259266,7.16925761488926,7.05381382808253
5.61492640269584,4.79120069806842,6.74745045866552,5.40016796960589
6.83986639903965,6.82269884884285,6.6134751496355,6.30950897332965
8.70242031320998,6.4349759531162,9.50484066047852,7.73043469455007
8.50149027564268,5.76135810618771,8.13256365081028,6.38643808902467
7.42169905284054,9.5602352899102,6.17622733590734,7.57736162062742
5.81728384804377,3.6605900318382,4.39737927060214,5.35903795688402
6.75351397953708,6.49179371893415,6.39046580232676,6.33076908445463
6.4555472909848,6.49507950885782,6.97271965808007,6.12394403503698
9.37646980217332,8.9363395722958,7.06028049672438,8.17101414836084
5.20832245679581,4.3661339760706,4.82117050828621,7.76610028416615
6.33000162735434,8.63556613873527,6.547659341928,8.73380066127877
6.34880160769847,6.24486991074125,3.62260370388411,3.8766039255956
7.48822886524219,6.89674997065592,4.10665774572415,6.67483064504396
6.10212960581563,8.32893866891917,6.91484729562567,7.54222520374184
2.8071122355256,4.90531913024868,5.54657654765506,2.94519589049852
6.97125968020027,6.95667593125618,6.51969498010117,7.05659978363183
4.87376648564174,4.86180416620634,6.39784554038622,6.82115628893225
8.11006835064134,5.9208846084186,5.6671949321964,7.95313198255598
4.64323878940867,5.15435596106612,6.26785745350892,6.1223555978239
7.44738852814281,9.37558770376612,8.26190028851958,6.33912895981139
4.2352311808258,2.12740326045992,3.97195414544615,5.21925300674937
6.47331127893033,9.4907033146004,8.9502731811117,7.58448217955762
5.77668230042319,6.90481896987792,7.68410079943362,7.88697642799148
7.39440652811416,5.59620235004536,7.6693843379827,7.57031399013459
5.45323942011844,6.0845015274317,6.45876220330221,2.76410695273798
6.06963939831362,6.89088436297633,5.70844846399241,6.36690607941772
1.81747917296262,2.83415410338472,3.12333282006309,3.91816296725903
6.55060843153517,4.67720989500587,4.44665730734779,6.26418178442073
6.18329669267067,2.98589089980886,5.0340752429447,5.65722886430122
2.95545726041689,5.28377857124988,6.28704438715005,4.93370373473846
5.8219629029349,8.12071488427756,4.3996201223612,6.8684723132643
5.86577083589201,5.24742843086675,4.08932683455557,5.21728994013584
7.34010163209274,5.14177372490109,5.87661500317186,7.30538237905566
6.57103890550725,6.33322402574619,6.57853976537708,7.40002806760247
7.37237447573713,7.26253307801519,6.24598928552631,5.58059050858977
5.66836261784641,5.91352236900591,7.2890571812951,7.39239151312079
6.83426545324639,6.59969097095893,3.38186894342592,6.82819592541941
12.7110455052158,10.3297672860075,10.2697726773963,11.2352674500392
6.54396988771508,6.07417467164975,7.31611151681767,7.22546906800686
5.93323654527115,5.36954704127612,8.34719999395421,7.83889065943738
3.97097776631578,5.86422057332987,5.76108120140856,6.11249278470749
7.55220881666634,5.92942976988708,6.43042745417092,4.3236442400991
9.40244914476463,8.63026513512243,6.73491069585753,8.19297245243164
6.88466172816358,8.48931792995603,7.35381002302897,5.6884059313746
6.73619920327139,6.71007723905856,6.73889373816444,6.37733058042673
8.40991273640181,7.32208199798306,5.06267791411441,8.53139389011517
4.86620306034627,6.32317090256362,5.34843632100199,5.75837131962985
9.19924838054085,9.6873871610276,6.33273562142711,9.33294056383035
8.35124946128125,8.30101243174977,6.09565491278983,7.61082100065456
